sentid	pairid	sentence	comparison	ROI	word
16840	8420	l' agriculteur devant le garde parlent	unexpected	5	parlent
16841	8421	l' agriculteur devant le garde retourne	expected	5	retourne
16842	8421	l' agriculteur devant le garde retournent	unexpected	5	retournent
16843	8422	le chirurgien devant le garde est vieux	expected	5	est
16844	8422	le chirurgien devant le garde sont vieux	unexpected	5	sont
16845	8423	le chirurgien devant le garde est jeune	expected	5	est
16846	8423	le chirurgien devant le garde sont jeunes	unexpected	5	sont
16847	8424	le chirurgien devant le garde est petit	expected	5	est
16848	8424	le chirurgien devant le garde sont petits	unexpected	5	sont
16849	8425	le chirurgien devant le garde est grand	expected	5	est
16850	8425	le chirurgien devant le garde sont grands	unexpected	5	sont
16851	8426	le chirurgien devant le garde déménage	expected	5	déménage
16852	8426	le chirurgien devant le garde déménagent	unexpected	5	déménagent
16853	8427	le chirurgien devant le garde parle	expected	5	parle
16854	8427	le chirurgien devant le garde parlent	unexpected	5	parlent
16855	8428	le chirurgien devant le garde retourne	expected	5	retourne
16856	8428	le chirurgien devant le garde retournent	unexpected	5	retournent
16857	8429	le sénateur devant le garde est vieux	expected	5	est
16858	8429	le sénateur devant le garde sont vieux	unexpected	5	sont
16859	8430	le sénateur devant le garde est jeune	expected	5	est
16860	8430	le sénateur devant le garde sont jeunes	unexpected	5	sont
16861	8431	le sénateur devant le garde est petit	expected	5	est
16862	8431	le sénateur devant le garde sont petits	unexpected	5	sont
16863	8432	le sénateur devant le garde est grand	expected	5	est
16864	8432	le sénateur devant le garde sont grands	unexpected	5	sont
16865	8433	le sénateur devant le garde déménage	expected	5	déménage
16866	8433	le sénateur devant le garde déménagent	unexpected	5	déménagent
16867	8434	le sénateur devant le garde parle	expected	5	parle
16868	8434	le sénateur devant le garde parlent	unexpected	5	parlent
16869	8435	le sénateur devant le garde retourne	expected	5	retourne
16870	8435	le sénateur devant le garde retournent	unexpected	5	retournent
16871	8436	le professeur devant le garde est vieux	expected	5	est
16872	8436	le professeur devant le garde sont vieux	unexpected	5	sont
16873	8437	le professeur devant le garde est jeune	expected	5	est
16874	8437	le professeur devant le garde sont jeunes	unexpected	5	sont
16875	8438	le professeur devant le garde est petit	expected	5	est
16876	8438	le professeur devant le garde sont petits	unexpected	5	sont
16877	8439	le professeur devant le garde est grand	expected	5	est
16878	8439	le professeur devant le garde sont grands	unexpected	5	sont
16879	8440	le professeur devant le garde déménage	expected	5	déménage
16880	8440	le professeur devant le garde déménagent	unexpected	5	déménagent
16881	8441	le professeur devant le garde parle	expected	5	parle
16882	8441	le professeur devant le garde parlent	unexpected	5	parlent
16883	8442	le professeur devant le garde retourne	expected	5	retourne
16884	8442	le professeur devant le garde retournent	unexpected	5	retournent
16885	8443	le client devant le garde est vieux	expected	5	est
16886	8443	le client devant le garde sont vieux	unexpected	5	sont
16887	8444	le client devant le garde est jeune	expected	5	est
16888	8444	le client devant le garde sont jeunes	unexpected	5	sont
16889	8445	le client devant le garde est petit	expected	5	est
16890	8445	le client devant le garde sont petits	unexpected	5	sont
16891	8446	le client devant le garde est grand	expected	5	est
16892	8446	le client devant le garde sont grands	unexpected	5	sont
16893	8447	le client devant le garde déménage	expected	5	déménage
16894	8447	le client devant le garde déménagent	unexpected	5	déménagent
16895	8448	le client devant le garde parle	expected	5	parle
16896	8448	le client devant le garde parlent	unexpected	5	parlent
16897	8449	le client devant le garde retourne	expected	5	retourne
16898	8449	le client devant le garde retournent	unexpected	5	retournent
16899	8450	l' officier devant le garde est vieux	expected	5	est
16900	8450	l' officier devant le garde sont vieux	unexpected	5	sont
16901	8451	l' officier devant le garde est jeune	expected	5	est
16902	8451	l' officier devant le garde sont jeunes	unexpected	5	sont
16903	8452	l' officier devant le garde est petit	expected	5	est
16904	8452	l' officier devant le garde sont petits	unexpected	5	sont
16905	8453	l' officier devant le garde est grand	expected	5	est
16906	8453	l' officier devant le garde sont grands	unexpected	5	sont
16907	8454	l' officier devant le garde déménage	expected	5	déménage
16908	8454	l' officier devant le garde déménagent	unexpected	5	déménagent
16909	8455	l' officier devant le garde parle	expected	5	parle
16910	8455	l' officier devant le garde parlent	unexpected	5	parlent
16911	8456	l' officier devant le garde retourne	expected	5	retourne
16912	8456	l' officier devant le garde retournent	unexpected	5	retournent
16913	8457	le pilote devant le garde est vieux	expected	5	est
16914	8457	le pilote devant le garde sont vieux	unexpected	5	sont
16915	8458	le pilote devant le garde est jeune	expected	5	est
16916	8458	le pilote devant le garde sont jeunes	unexpected	5	sont
16917	8459	le pilote devant le garde est petit	expected	5	est
16918	8459	le pilote devant le garde sont petits	unexpected	5	sont
16919	8460	le pilote devant le garde est grand	expected	5	est
16920	8460	le pilote devant le garde sont grands	unexpected	5	sont
16921	8461	le pilote devant le garde déménage	expected	5	déménage
16922	8461	le pilote devant le garde déménagent	unexpected	5	déménagent
16923	8462	le pilote devant le garde parle	expected	5	parle
16924	8462	le pilote devant le garde parlent	unexpected	5	parlent
16925	8463	le pilote devant le garde retourne	expected	5	retourne
16926	8463	le pilote devant le garde retournent	unexpected	5	retournent
16927	8464	le consultant devant le garde est vieux	expected	5	est
16928	8464	le consultant devant le garde sont vieux	unexpected	5	sont
16929	8465	le consultant devant le garde est jeune	expected	5	est
16930	8465	le consultant devant le garde sont jeunes	unexpected	5	sont
16931	8466	le consultant devant le garde est petit	expected	5	est
16932	8466	le consultant devant le garde sont petits	unexpected	5	sont
16933	8467	le consultant devant le garde est grand	expected	5	est
16934	8467	le consultant devant le garde sont grands	unexpected	5	sont
16935	8468	le consultant devant le garde déménage	expected	5	déménage
16936	8468	le consultant devant le garde déménagent	unexpected	5	déménagent
16937	8469	le consultant devant le garde parle	expected	5	parle
16938	8469	le consultant devant le garde parlent	unexpected	5	parlent
16939	8470	le consultant devant le garde retourne	expected	5	retourne
16940	8470	le consultant devant le garde retournent	unexpected	5	retournent
16941	8471	l' auteur derrière le garde est vieux	expected	5	est
16942	8471	l' auteur derrière le garde sont vieux	unexpected	5	sont
16943	8472	l' auteur derrière le garde est jeune	expected	5	est
16944	8472	l' auteur derrière le garde sont jeunes	unexpected	5	sont
16945	8473	l' auteur derrière le garde est petit	expected	5	est
16946	8473	l' auteur derrière le garde sont petits	unexpected	5	sont
16947	8474	l' auteur derrière le garde est grand	expected	5	est
16948	8474	l' auteur derrière le garde sont grands	unexpected	5	sont
16949	8475	l' auteur derrière le garde déménage	expected	5	déménage
16950	8475	l' auteur derrière le garde déménagent	unexpected	5	déménagent
16951	8476	l' auteur derrière le garde parle	expected	5	parle
16952	8476	l' auteur derrière le garde parlent	unexpected	5	parlent
16953	8477	l' auteur derrière le garde retourne	expected	5	retourne
16954	8477	l' auteur derrière le garde retournent	unexpected	5	retournent
16955	8478	le directeur derrière le garde est vieux	expected	5	est
16956	8478	le directeur derrière le garde sont vieux	unexpected	5	sont
16957	8479	le directeur derrière le garde est jeune	expected	5	est
16958	8479	le directeur derrière le garde sont jeunes	unexpected	5	sont
16959	8480	le directeur derrière le garde est petit	expected	5	est
16960	8480	le directeur derrière le garde sont petits	unexpected	5	sont
16961	8481	le directeur derrière le garde est grand	expected	5	est
16962	8481	le directeur derrière le garde sont grands	unexpected	5	sont
16963	8482	le directeur derrière le garde déménage	expected	5	déménage
16964	8482	le directeur derrière le garde déménagent	unexpected	5	déménagent
16965	8483	le directeur derrière le garde parle	expected	5	parle
16966	8483	le directeur derrière le garde parlent	unexpected	5	parlent
16967	8484	le directeur derrière le garde retourne	expected	5	retourne
16968	8484	le directeur derrière le garde retournent	unexpected	5	retournent
16969	8485	l' agriculteur derrière le garde est vieux	expected	5	est
16970	8485	l' agriculteur derrière le garde sont vieux	unexpected	5	sont
16971	8486	l' agriculteur derrière le garde est jeune	expected	5	est
16972	8486	l' agriculteur derrière le garde sont jeunes	unexpected	5	sont
16973	8487	l' agriculteur derrière le garde est petit	expected	5	est
16974	8487	l' agriculteur derrière le garde sont petits	unexpected	5	sont
16975	8488	l' agriculteur derrière le garde est grand	expected	5	est
16976	8488	l' agriculteur derrière le garde sont grands	unexpected	5	sont
16977	8489	l' agriculteur derrière le garde déménage	expected	5	déménage
16978	8489	l' agriculteur derrière le garde déménagent	unexpected	5	déménagent
16979	8490	l' agriculteur derrière le garde parle	expected	5	parle
16980	8490	l' agriculteur derrière le garde parlent	unexpected	5	parlent
16981	8491	l' agriculteur derrière le garde retourne	expected	5	retourne
16982	8491	l' agriculteur derrière le garde retournent	unexpected	5	retournent
16983	8492	le chirurgien derrière le garde est vieux	expected	5	est
16984	8492	le chirurgien derrière le garde sont vieux	unexpected	5	sont
16985	8493	le chirurgien derrière le garde est jeune	expected	5	est
16986	8493	le chirurgien derrière le garde sont jeunes	unexpected	5	sont
16987	8494	le chirurgien derrière le garde est petit	expected	5	est
16988	8494	le chirurgien derrière le garde sont petits	unexpected	5	sont
16989	8495	le chirurgien derrière le garde est grand	expected	5	est
16990	8495	le chirurgien derrière le garde sont grands	unexpected	5	sont
16991	8496	le chirurgien derrière le garde déménage	expected	5	déménage
16992	8496	le chirurgien derrière le garde déménagent	unexpected	5	déménagent
16993	8497	le chirurgien derrière le garde parle	expected	5	parle
